frame_id,scene_id,tier,toggle_state,p_A1,p_B1,p_C1,p_D1,p_E1,p_A2,p_B2,p_C2,p_D2,p_E2,p_A3a,p_B3a,p_C3a,p_D3a,p_E3a,p_A3b,p_B3b,p_C3b,p_D3b,p_E3b,g_A1,g_B1,g_C1,g_D1,g_E1,g_A2,g_B2,g_C2,g_D2,g_E2,g_A3a,g_B3a,g_C3a,g_D3a,g_E3a,g_A3b,g_B3b,g_C3b,g_D3b,g_E3b
off/scene08/L0__s20260819__0000.png,scene08,off,off,0.006969,0.004105,0.003695,0.005163,0.007354,0.133999,0.128323,0.195807,0.201111,0.102252,0.295782,0.471629,0.750853,0.406283,0.137410,0.340934,0.551188,0.494056,0.394610,0.289291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L0__s20260819__0001.png,scene08,off,off,0.005528,0.002880,0.006077,0.003646,0.010629,0.028378,0.017745,0.019583,0.024779,0.021153,0.039791,0.046853,0.138609,0.076165,0.039012,0.057116,0.270027,0.387211,0.347932,0.072412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L0__s20260819__0002.png,scene08,off,off,0.001142,0.000440,0.000954,0.000557,0.001789,0.005935,0.001987,0.001677,0.003012,0.003585,0.016710,0.005585,0.018478,0.015801,0.031556,0.082366,0.426996,0.420385,0.547865,0.126338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L0__s20260819__0003.png,scene08,off,off,0.000933,0.000492,0.000758,0.000607,0.000863,0.010866,0.002493,0.006525,0.006679,0.003150,0.213477,0.115111,0.077063,0.006362,0.004766,0.128064,0.229621,0.120213,0.109836,0.074033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L0__s20260819__0004.png,scene08,off,off,0.034771,0.027493,0.055967,0.034846,0.068111,0.258684,0.209695,0.261691,0.330629,0.204743,0.042471,0.056018,0.180655,0.129335,0.083757,0.076028,0.276098,0.338819,0.326956,0.069160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L0__s20260819__0005.png,scene08,off,off,0.002083,0.001325,0.002442,0.001607,0.003923,0.016107,0.008227,0.011258,0.013941,0.006408,0.031757,0.034574,0.041965,0.008959,0.005917,0.066910,0.375129,0.364303,0.220495,0.044719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L0__s20260819__0006.png,scene08,off,off,0.001525,0.000791,0.001444,0.001067,0.003131,0.006260,0.003157,0.003672,0.004354,0.004716,0.003531,0.003234,0.017223,0.012908,0.006680,0.008613,0.032953,0.060100,0.069960,0.011523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L0__s20260819__0007.png,scene08,off,off,0.000359,0.000211,0.000404,0.000303,0.000601,0.004253,0.001086,0.002170,0.002121,0.000731,0.055082,0.054704,0.053960,0.001906,0.000421,0.024638,0.066257,0.031584,0.011413,0.003127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L5__s20260819__0000.png,scene08,off,off,0.006203,0.004395,0.005235,0.006615,0.008331,0.101738,0.112369,0.232198,0.203601,0.082866,0.052214,0.113249,0.103171,0.030685,0.022708,0.381228,0.669612,0.506664,0.370924,0.329283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L5__s20260819__0001.png,scene08,off,off,0.002550,0.001148,0.004447,0.002184,0.006319,0.017243,0.006532,0.008044,0.009029,0.009623,0.025753,0.008411,0.014937,0.008243,0.012916,0.097858,0.528206,0.407414,0.271054,0.038176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
