frame_id,scene_id,tier,toggle_state,p_A1,p_B1,p_C1,p_D1,p_E1,p_A2,p_B2,p_C2,p_D2,p_E2,p_A3a,p_B3a,p_C3a,p_D3a,p_E3a,p_A3b,p_B3b,p_C3b,p_D3b,p_E3b,g_A1,g_B1,g_C1,g_D1,g_E1,g_A2,g_B2,g_C2,g_D2,g_E2,g_A3a,g_B3a,g_C3a,g_D3a,g_E3a,g_A3b,g_B3b,g_C3b,g_D3b,g_E3b
off/scene08/L0__s20260819__0000.png,scene08,off,off,0.019631,0.011367,0.011712,0.015741,0.013857,0.010276,0.034926,0.037124,0.014959,0.001494,0.040314,0.193219,0.749805,0.142385,0.050322,0.353513,0.088194,0.071329,0.015416,0.099256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L0__s20260819__0001.png,scene08,off,off,0.004991,0.002722,0.003652,0.003291,0.008235,0.001582,0.003461,0.003415,0.004645,0.005938,0.013107,0.000554,0.000140,0.000064,0.001635,0.006806,0.008788,0.006942,0.000645,0.000318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L0__s20260819__0002.png,scene08,off,off,0.003607,0.001665,0.002802,0.001771,0.001576,0.006336,0.004421,0.001468,0.001090,0.002186,0.026478,0.001243,0.001491,0.000991,0.019579,0.095888,0.226425,0.016745,0.015907,0.018328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L0__s20260819__0003.png,scene08,off,off,0.019265,0.008066,0.007702,0.006144,0.005875,0.046271,0.069601,0.028200,0.026375,0.027560,0.049951,0.015168,0.038993,0.030778,0.100402,0.047360,0.033910,0.064652,0.027264,0.096250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L0__s20260819__0004.png,scene08,off,off,0.040504,0.017953,0.017359,0.015152,0.013647,0.071490,0.103061,0.066949,0.050006,0.067947,0.216043,0.031575,0.033035,0.053345,0.314400,0.023230,0.084858,0.032702,0.026261,0.021368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L0__s20260819__0005.png,scene08,off,off,0.002180,0.000682,0.000853,0.000979,0.000989,0.002863,0.003683,0.003294,0.001221,0.000796,0.002701,0.001379,0.001097,0.000760,0.000713,0.001227,0.001064,0.000386,0.000152,0.000520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L0__s20260819__0006.png,scene08,off,off,0.013751,0.006684,0.006553,0.007734,0.010162,0.007761,0.027505,0.016463,0.009976,0.005766,0.014697,0.007329,0.027225,0.002542,0.021171,0.002037,0.001112,0.003478,0.000357,0.001891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L0__s20260819__0007.png,scene08,off,off,0.001122,0.000374,0.000446,0.000504,0.001111,0.022458,0.056583,0.033520,0.035595,0.011074,0.076121,0.087632,0.306598,0.042199,0.029472,0.043944,0.018538,0.019368,0.001874,0.013980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L5__s20260819__0000.png,scene08,off,off,0.007420,0.003678,0.004235,0.003620,0.003285,0.017122,0.042099,0.066800,0.024292,0.005472,0.009786,0.063993,0.425838,0.154744,0.020856,0.132318,0.175584,0.052786,0.033582,0.091475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L5__s20260819__0001.png,scene08,off,off,0.000048,0.000020,0.000033,0.000017,0.000073,0.000039,0.000026,0.000010,0.000014,0.000040,0.000109,0.000008,0.000001,0.000001,0.000003,0.000670,0.001234,0.000305,0.000595,0.000092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
